TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud
377,"2024-05-21 10:01:35.464542",97.25,842,refund,Dallas,0
378,"2024-05-26 01:14:35.464546",1443.1,241,purchase,Philadelphia,0
379,"2024-07-15 12:02:35.464549",4640.59,854,purchase,Houston,0
380,"2024-09-15 15:48:35.464552",2469.63,787,refund,"Los Angeles",0
381,"2024-02-01 06:16:35.464555",572.08,80,purchase,"San Jose",0
382,"2024-08-17 22:54:35.464559",1845.36,584,purchase,Houston,0
383,"2024-09-03 04:12:35.464562",1509.3,130,purchase,Phoenix,0
384,"2023-12-24 06:53:35.464565",1650.3,446,refund,"Los Angeles",0
385,"2023-10-24 22:36:35.464569",999.14,436,refund,"Los Angeles",0
386,"2024-07-20 01:57:35.464572",4157.23,236,refund,Phoenix,0
387,"2023-10-26 06:51:35.464576",2352.91,93,refund,"Los Angeles",0
388,"2024-08-31 11:24:35.464579",3568.87,311,refund,Dallas,0
389,"2024-09-21 00:33:35.464582",3390.19,921,refund,"Los Angeles",0
390,"2024-09-04 01:23:35.464585",4729.42,655,refund,Chicago,0
391,"2024-07-18 01:23:35.464589",2152.93,648,refund,"New York",0
392,"2024-05-07 23:14:35.464592",3596.87,838,purchase,"Los Angeles",0
393,"2024-09-09 15:15:35.464595",3289.01,14,purchase,Chicago,0
394,"2024-02-29 05:06:35.464598",2016.55,964,purchase,Chicago,0
395,"2023-11-08 02:12:35.464603",4063.63,963,purchase,Dallas,0
396,"2023-11-16 04:40:35.464606",2055.05,726,purchase,"New York",0
397,"2024-05-20 02:55:35.464609",694.88,575,refund,"New York",0
398,"2024-03-17 04:38:35.464613",1585.62,799,purchase,"New York",0
399,"2023-11-16 01:49:35.464616",4561.25,271,refund,"San Antonio",0
400,"2024-05-23 19:53:35.464619",4224.27,104,refund,Phoenix,0
401,"2024-08-27 19:49:35.464623",2988.96,239,refund,"San Diego",0
402,"2023-12-30 13:07:35.464628",814.35,312,refund,Philadelphia,0
403,"2024-08-26 23:55:35.464631",3129.08,489,purchase,"San Diego",0
404,"2024-07-08 15:40:35.464635",1267.8,8,refund,Houston,0
405,"2024-09-04 07:31:35.464638",3799.67,41,purchase,"San Diego",0
406,"2024-03-01 20:16:35.464641",3433.05,848,purchase,Philadelphia,0
407,"2024-06-10 01:03:35.464645",2729.2,803,purchase,"San Diego",0
408,"2023-12-12 23:20:35.464648",4686.29,681,purchase,"New York",0
409,"2023-11-01 14:30:35.464652",1901.04,431,purchase,Phoenix,0
410,"2024-02-18 21:31:35.464656",164.15,740,purchase,"San Antonio",0
411,"2023-10-21 20:49:35.464659",1707,985,refund,Phoenix,0
412,"2024-01-30 20:08:35.464662",558.72,460,purchase,Houston,0
413,"2024-04-13 18:16:35.464666",3415.01,572,purchase,"New York",0
414,"2024-08-25 01:51:35.464669",3267.07,275,refund,"New York",0
415,"2024-05-11 00:12:35.464672",4056.75,45,purchase,"San Jose",0
416,"2023-11-08 21:18:35.464676",4707.69,595,purchase,Phoenix,0
417,"2024-04-06 04:09:35.464679",2092.28,769,refund,Houston,0
418,"2023-12-14 16:02:35.464682",205.48,983,purchase,Chicago,0
419,"2024-04-28 21:46:35.464686",1586.16,29,purchase,"San Jose",0
420,"2023-11-15 08:18:35.464689",2168.32,136,purchase,Dallas,0
421,"2024-05-19 01:31:35.464692",1717.95,889,refund,"Los Angeles",0
422,"2024-09-10 09:18:35.464696",4709.06,675,purchase,Philadelphia,0
423,"2023-12-12 15:25:35.464699",1458.12,106,refund,Houston,0
424,"2023-12-22 17:47:35.464702",4707.74,115,purchase,Chicago,0
425,"2024-03-07 15:26:35.464706",4151.98,381,refund,Houston,0
426,"2024-09-06 21:07:35.464709",1845.18,414,refund,"San Antonio",0
427,"2024-07-04 04:34:35.464712",2121.47,964,purchase,Dallas,0
428,"2024-09-30 13:30:35.464718",1561.2,654,purchase,"New York",0
429,"2023-10-31 04:20:35.464724",1343.61,765,refund,"New York",0
430,"2024-10-15 12:19:35.464729",1235.24,275,refund,"San Diego",0
431,"2024-07-27 16:03:35.464735",3435.02,724,refund,Philadelphia,0
432,"2024-09-07 07:32:35.464740",3769.64,639,purchase,Philadelphia,0
433,"2024-09-10 23:08:35.464745",2038.53,399,refund,"San Diego",0
434,"2024-09-22 21:39:35.464750",3046.83,433,refund,"San Jose",0
435,"2024-05-11 12:55:35.464755",1148.82,761,purchase,"San Jose",0
436,"2023-12-03 04:27:35.464762",1414.07,435,refund,Dallas,0
437,"2023-11-10 14:54:35.464767",2122.77,224,purchase,"Los Angeles",0
438,"2024-05-22 22:18:35.464773",413.62,550,purchase,Houston,0
439,"2024-06-13 04:30:35.464779",4559.95,402,purchase,"New York",0
440,"2023-11-03 17:11:35.464785",184.8,948,purchase,Phoenix,0
441,"2024-05-27 12:44:35.464791",533.65,821,refund,"San Diego",0
442,"2024-04-14 04:01:35.464798",1953.36,83,purchase,"San Diego",0
443,"2024-07-24 04:31:35.464803",4399.45,275,purchase,"San Antonio",0
444,"2023-11-12 05:11:35.464809",3466.73,494,refund,Philadelphia,0
445,"2024-08-31 13:22:35.464815",1564.1,120,refund,"Los Angeles",0
446,"2023-10-27 15:07:35.464820",4072.13,146,purchase,Chicago,0
447,"2023-11-05 18:55:35.464826",1307.87,928,refund,"Los Angeles",0
448,"2024-08-09 11:34:35.464832",1154.79,894,refund,Phoenix,0
449,"2024-01-27 10:47:35.464838",243.7,974,purchase,"San Diego",0
450,"2023-12-25 04:37:35.464843",4522.96,730,purchase,"Los Angeles",0
451,"2024-09-15 13:46:35.464849",2072.97,103,purchase,"San Jose",0
452,"2024-02-18 03:44:35.464855",199.97,798,refund,Phoenix,0
453,"2024-06-14 22:12:35.464861",4231.9,204,purchase,Dallas,0
454,"2024-02-07 10:33:35.464866",1278.76,788,purchase,Chicago,0
455,"2024-02-18 06:58:35.464871",3267.74,286,refund,Dallas,0
456,"2024-03-06 21:30:35.464877",353.12,818,refund,Houston,0
457,"2024-01-16 23:18:35.464882",1008.91,13,purchase,"San Antonio",0
458,"2023-11-03 21:53:35.464891",815.82,198,purchase,"San Antonio",0
459,"2023-12-06 06:20:35.464897",3574.71,64,purchase,"New York",0
460,"2024-03-23 08:42:35.464903",4448.41,884,purchase,"Los Angeles",0
461,"2024-10-16 06:36:35.464909",3405.11,273,refund,Phoenix,0
462,"2024-09-01 20:36:35.464914",2051.67,694,refund,Philadelphia,0
463,"2024-01-26 05:11:35.464921",2333.98,46,refund,Phoenix,0
464,"2024-06-21 00:26:35.464927",3776.8,82,purchase,"San Jose",0
465,"2024-08-07 10:57:35.464932",2824.48,269,purchase,"San Antonio",0
466,"2024-05-27 14:11:35.464937",690.02,71,purchase,Phoenix,0
467,"2024-06-26 01:42:35.464943",1200.66,431,refund,"San Diego",0
468,"2023-10-23 00:27:35.464951",4593.29,901,purchase,"San Diego",0
469,"2023-11-02 22:32:35.464958",3349.47,122,refund,Houston,0
470,"2024-05-22 06:32:35.464965",3409.05,102,purchase,Houston,0
471,"2024-09-07 16:47:35.464973",146.4,967,purchase,"Los Angeles",0
472,"2024-09-21 10:39:35.464979",1047.11,535,purchase,Phoenix,0
473,"2024-05-18 08:10:35.464985",1301.75,558,purchase,Philadelphia,0
474,"2024-09-26 15:28:35.464991",372.78,712,purchase,"New York",0
475,"2024-01-27 18:05:35.464997",2906.03,84,refund,Dallas,0
476,"2024-01-23 03:15:35.465003",2679.58,361,purchase,Philadelphia,0
477,"2024-07-08 01:46:35.465009",671.69,605,refund,Philadelphia,0
478,"2024-09-12 11:28:35.465015",1117.05,327,refund,"New York",0
479,"2024-10-06 13:05:35.465020",1348.04,686,purchase,Houston,0
480,"2024-05-24 15:22:35.465026",4210.14,786,purchase,Philadelphia,0
481,"2024-09-30 04:26:35.465032",4509.1,212,refund,"San Diego",0
482,"2023-12-26 09:13:35.465038",1788.41,896,purchase,Houston,0
483,"2024-01-06 00:27:35.465045",3021.35,195,purchase,"San Diego",0
484,"2024-03-21 10:46:35.465051",4874.36,303,refund,Chicago,0
485,"2024-01-21 09:55:35.465057",1062.55,489,refund,"Los Angeles",0
486,"2024-01-16 17:50:35.465063",2229.09,368,refund,Phoenix,0
487,"2024-03-07 02:45:35.465069",4735.69,941,refund,Houston,0
488,"2024-09-20 18:37:35.465077",3635.9,912,refund,Philadelphia,0
489,"2024-07-01 09:28:35.465085",3957.34,154,purchase,"New York",0
490,"2024-06-12 15:21:35.465092",1252.36,544,purchase,Houston,0
491,"2024-10-20 17:57:35.465098",2793.05,539,refund,Chicago,0
492,"2023-12-04 05:14:35.465104",566.44,504,refund,"San Jose",0
493,"2023-11-15 06:42:35.465110",1742.14,395,refund,Dallas,0
494,"2024-07-18 01:10:35.465116",1904.81,693,purchase,"San Antonio",0
495,"2024-09-15 18:44:35.465122",3357.13,511,purchase,"New York",0
496,"2024-01-02 18:31:35.465128",2193.2,602,refund,"Los Angeles",0
497,"2024-02-10 15:21:35.465134",214.46,229,purchase,Philadelphia,0
498,"2024-10-09 23:52:35.465139",2454.2,22,purchase,Chicago,0
499,"2024-02-27 10:34:35.465145",2926.09,713,refund,Phoenix,0
500,"2024-05-12 11:13:35.465151",4413.47,522,purchase,Phoenix,0
501,"2023-12-04 04:03:35.465158",2422.03,703,purchase,Philadelphia,0
502,"2024-05-19 08:00:35.465164",2475.66,829,refund,"San Diego",0
503,"2024-03-05 10:03:35.465171",4362.22,245,purchase,"San Diego",0
504,"2023-12-07 01:16:35.465177",2679.7,926,purchase,Dallas,0
505,"2024-07-24 17:54:35.465183",238.04,568,refund,Philadelphia,0
506,"2024-04-01 22:29:35.465189",4526.06,201,purchase,"Los Angeles",0
507,"2024-06-05 05:47:35.465195",1407.65,358,purchase,Philadelphia,1
508,"2023-12-25 22:09:35.465201",1387.25,935,refund,"New York",0
509,"2023-12-27 20:39:35.465207",4254.39,654,refund,Dallas,0
510,"2024-02-24 16:08:35.465215",327.65,848,refund,"San Jose",0
511,"2024-04-18 23:18:35.465221",3755.69,532,purchase,"New York",0
512,"2023-11-11 09:42:35.465227",2521.76,805,purchase,Philadelphia,0
513,"2024-02-06 03:42:35.465234",1316.72,947,purchase,Dallas,0
514,"2024-01-15 03:38:35.465240",2296.64,613,purchase,"New York",0
515,"2024-03-27 02:43:35.465246",1505.15,894,refund,Dallas,0
516,"2024-06-14 18:33:35.465252",1297.03,273,refund,Chicago,0
517,"2024-10-13 20:56:35.465258",1588.73,161,purchase,"San Diego",0
518,"2024-01-13 21:06:35.465264",1279.92,888,refund,"San Antonio",0
519,"2024-02-26 10:17:35.465271",4527.2,361,purchase,Phoenix,0
520,"2024-10-16 01:32:35.465277",4564.53,13,refund,"San Antonio",0
521,"2024-09-18 09:10:35.465283",4366.27,178,refund,"New York",0
522,"2024-04-10 07:41:35.465289",2274.58,914,refund,"San Diego",0
523,"2024-10-08 18:36:35.465295",2981.95,522,refund,Dallas,0
524,"2024-02-12 22:23:35.465300",3341.42,58,purchase,Dallas,0
525,"2024-10-14 16:00:35.465306",911.31,585,purchase,Philadelphia,0
526,"2024-06-02 01:29:35.465312",4591.05,213,refund,"New York",0
527,"2023-11-02 05:57:35.465318",992.85,554,purchase,Chicago,0
528,"2024-02-16 11:34:35.465324",2929.29,802,purchase,Chicago,0
529,"2024-02-01 14:49:35.465330",2254.13,284,refund,"San Diego",0
530,"2024-03-04 19:08:35.465336",750.6,100,purchase,"Los Angeles",0
531,"2024-04-17 20:42:35.465342",3323.96,1000,refund,"Los Angeles",0
532,"2024-09-01 00:29:35.465348",3374.49,668,purchase,Philadelphia,0
533,"2024-09-16 10:17:35.465354",3992.4,359,purchase,"New York",0
534,"2024-03-08 17:41:35.465361",183.54,705,purchase,"New York",0
535,"2024-05-16 08:09:35.465368",852.53,694,purchase,"San Antonio",0
536,"2024-06-26 00:37:35.465374",2934.86,101,refund,Houston,0
537,"2024-01-17 22:05:35.465380",2072.84,183,refund,"New York",0
538,"2023-11-30 19:44:35.465385",2923.25,962,refund,"San Jose",0
539,"2024-03-12 15:18:35.465391",4258.71,282,purchase,"San Jose",0
540,"2024-07-10 19:49:35.465397",4136.06,65,refund,"San Antonio",0
541,"2024-08-01 05:13:35.465403",1849.94,220,purchase,Houston,0
542,"2024-03-06 14:18:35.465409",4247.25,926,refund,"Los Angeles",0
543,"2024-04-29 21:32:35.465414",2463.35,18,refund,"San Jose",0
544,"2023-11-15 23:41:35.465420",4429.38,592,purchase,"New York",0
545,"2024-03-31 11:03:35.465427",2616.94,843,refund,"San Antonio",0
546,"2024-08-15 02:22:35.465433",522.73,92,purchase,"New York",0
547,"2024-07-08 16:33:35.465438",1745.1,68,purchase,"New York",0
548,"2024-03-03 08:14:35.465444",1837.08,684,refund,Chicago,0
549,"2023-12-30 08:29:35.465450",619.48,427,purchase,Dallas,0
550,"2024-08-22 22:31:35.465456",616.34,869,refund,"San Diego",0
551,"2023-10-30 06:02:35.465461",1057.76,399,refund,Dallas,0
552,"2024-02-19 09:46:35.465467",4760.02,247,refund,"San Antonio",0
553,"2023-11-14 09:57:35.465473",4256.7,897,refund,Dallas,0
554,"2023-11-10 01:02:35.465479",2101.04,378,purchase,"San Antonio",0
555,"2024-06-09 09:00:35.465484",2943.87,657,refund,Phoenix,0
556,"2023-12-17 01:02:35.465490",1835.1,85,refund,Dallas,0
557,"2024-01-22 10:15:35.465496",1354.66,845,refund,"San Diego",0
558,"2023-12-05 18:02:35.465503",1442.19,655,refund,Philadelphia,0
559,"2024-05-12 09:18:35.465508",3005.9,658,refund,Houston,0
560,"2023-12-05 02:48:35.465514",636.86,299,refund,Phoenix,0
561,"2023-12-17 19:44:35.465520",1344.99,141,refund,Phoenix,0
562,"2024-02-17 22:49:35.465526",259.78,514,refund,Houston,0
563,"2024-06-28 10:00:35.465532",3675.5,956,refund,"San Jose",0
564,"2024-01-18 06:18:35.465538",4833.55,818,refund,"San Antonio",0
565,"2024-03-19 12:08:35.465544",4601.81,629,purchase,"San Jose",0
566,"2024-07-01 15:58:35.465549",4539.76,811,refund,Chicago,0
567,"2024-09-02 00:30:35.465555",4159.75,550,purchase,Dallas,0
568,"2024-08-30 13:43:35.465650",1131.85,132,refund,Philadelphia,0
569,"2024-03-27 11:35:35.465659",3513.48,573,refund,"San Jose",0
570,"2024-08-12 05:01:35.465665",2601.72,343,purchase,Dallas,0
571,"2024-05-28 12:13:35.465671",1312.16,820,purchase,Phoenix,0
572,"2024-02-24 04:35:35.465677",4152.83,400,refund,"New York",0
573,"2024-01-29 21:47:35.465682",500.64,673,purchase,Houston,0
574,"2024-01-25 03:59:35.465688",4500.43,715,purchase,"San Diego",0
575,"2024-06-18 23:25:35.465693",2503.45,581,refund,Houston,0
576,"2023-11-25 11:35:35.465699",4688.8,147,purchase,Chicago,0
577,"2024-03-27 11:48:35.465704",3253.16,278,purchase,"San Diego",0
578,"2024-01-31 12:36:35.465710",353.96,595,purchase,Houston,0
579,"2024-03-23 21:02:35.465715",4545.76,2,refund,Philadelphia,0
580,"2024-10-18 13:46:35.465720",4114.41,415,refund,"Los Angeles",0
581,"2023-10-22 20:52:35.465726",4748.66,554,purchase,"San Antonio",0
582,"2024-07-22 04:20:35.465732",755.24,733,refund,Philadelphia,0
583,"2023-11-26 22:16:35.465741",3252.16,84,purchase,Dallas,0
584,"2024-05-27 12:35:35.465747",199.62,403,purchase,"San Jose",0
585,"2024-09-15 14:39:35.465753",3653.41,125,refund,Dallas,0
586,"2024-05-12 19:19:35.465759",4669.19,401,refund,Dallas,0
587,"2024-06-02 14:21:35.465765",1932.43,342,refund,"San Jose",0
588,"2024-09-29 11:08:35.465770",4038.95,525,purchase,"San Antonio",0
589,"2024-08-13 22:29:35.465774",1883.35,73,refund,Philadelphia,0
590,"2024-02-08 13:18:35.465777",2852.28,789,refund,"San Jose",0
591,"2023-12-28 20:45:35.465780",85.77,876,refund,"Los Angeles",0
592,"2023-11-23 04:25:35.465784",3904.28,414,purchase,"San Antonio",0
593,"2024-08-02 22:41:35.465787",2660.39,204,refund,"New York",0
594,"2024-06-12 04:30:35.465796",4948.06,790,refund,"New York",0
595,"2024-01-31 17:42:35.465799",1928.22,848,refund,"Los Angeles",0
596,"2024-04-16 12:30:35.465803",918.48,491,refund,"New York",0
597,"2024-04-24 13:42:35.465806",4628.41,25,refund,Dallas,0
598,"2024-04-17 15:53:35.465810",2417.78,448,purchase,"Los Angeles",0
599,"2024-03-17 01:24:35.465813",188.48,764,refund,"San Jose",0
600,"2024-09-11 03:13:35.465816",1733.24,805,purchase,Philadelphia,0
601,"2023-11-07 21:40:35.465820",2618.27,534,purchase,Phoenix,0
602,"2024-02-13 21:45:35.465823",656.66,885,purchase,"San Antonio",0
603,"2024-09-19 03:53:35.465827",2003.48,409,purchase,Chicago,0
604,"2024-10-14 23:43:35.465830",1310.28,178,refund,"New York",0
605,"2023-11-01 17:30:35.465834",4205.74,5,purchase,"New York",0
606,"2024-02-03 14:59:35.465837",109.46,405,purchase,"San Jose",0
607,"2024-06-24 21:09:35.465841",1072.5,331,purchase,"San Antonio",0
608,"2024-02-12 21:50:35.465844",341.79,284,purchase,"New York",0
609,"2024-05-10 14:55:35.465847",4831.66,525,refund,"San Jose",0
610,"2024-09-06 21:58:35.465850",294.63,999,purchase,Houston,0
611,"2024-02-03 16:33:35.465854",1015.33,588,refund,"San Antonio",1
612,"2024-06-23 13:02:35.465857",19.48,414,refund,"San Antonio",0
613,"2024-05-21 02:32:35.465861",4980.16,178,purchase,Dallas,0
614,"2024-05-16 11:17:35.465864",2712.54,480,refund,"San Antonio",0
615,"2024-04-27 14:47:35.465867",4504.58,565,refund,Philadelphia,0
616,"2024-03-26 07:10:35.465870",3497.95,851,purchase,Dallas,1
617,"2024-09-12 13:29:35.465874",134.85,427,refund,"New York",0
618,"2023-10-29 02:46:35.465877",3623.57,829,refund,"New York",0
619,"2024-07-13 16:15:35.465881",3970.7,532,purchase,Chicago,0
620,"2024-07-18 00:18:35.465884",812.78,559,refund,"San Diego",0
621,"2024-04-09 23:40:35.465887",4698.55,633,purchase,Philadelphia,0
622,"2024-07-19 04:45:35.465890",4720.52,99,refund,Philadelphia,0
623,"2024-02-27 07:12:35.465894",3721.35,4,purchase,"San Jose",0
624,"2024-06-02 16:51:35.465897",4535.66,3,refund,Chicago,0
625,"2024-10-12 14:18:35.465900",3109.69,81,refund,Houston,0
626,"2024-01-21 05:28:35.465904",2296.54,549,refund,Dallas,0
627,"2024-04-06 19:48:35.465907",1715.38,113,refund,Houston,0
628,"2024-07-01 04:00:35.465911",3071.9,350,purchase,Phoenix,0
629,"2024-02-28 14:15:35.465915",243.71,324,purchase,Dallas,0
630,"2024-01-09 03:46:35.465918",3912.16,586,refund,"San Jose",0
631,"2023-11-01 19:34:35.465921",937.89,178,purchase,"San Jose",0
632,"2024-04-10 08:12:35.465925",1354.41,382,refund,Dallas,0
633,"2024-10-07 01:48:35.465928",2867.01,582,purchase,Philadelphia,0
634,"2024-08-03 08:57:35.465931",2497.95,642,refund,"Los Angeles",0
635,"2024-06-18 16:29:35.465935",1582.85,768,purchase,"Los Angeles",0
636,"2024-09-21 15:17:35.465938",3516.64,434,purchase,Houston,0
637,"2024-07-15 03:43:35.465941",3835.91,667,purchase,Dallas,0
638,"2024-01-04 18:09:35.465945",930.86,396,refund,"San Jose",0
639,"2024-10-13 04:53:35.465948",3621.1,643,refund,"San Antonio",0
640,"2024-03-11 23:08:35.465951",1110.79,525,purchase,"New York",0
641,"2024-08-31 04:16:35.465954",2281.9,461,refund,Houston,0
642,"2023-12-31 22:32:35.465958",3080.22,949,purchase,Philadelphia,0
643,"2024-02-29 21:32:35.465961",2965.37,116,purchase,Philadelphia,0
644,"2024-07-06 08:54:35.465964",1961.91,206,purchase,"San Diego",0
645,"2023-11-21 20:48:35.465968",4395.05,839,purchase,Phoenix,0
646,"2024-02-26 10:15:35.465971",3640.13,352,refund,"San Jose",0
647,"2023-12-07 17:09:35.465974",950.45,356,refund,Chicago,0
648,"2024-07-31 18:40:35.465978",2577.96,438,refund,"Los Angeles",0
649,"2024-02-28 07:08:35.465981",4548.21,313,refund,Phoenix,0
650,"2024-01-31 09:03:35.465984",1258.4,913,purchase,Houston,0
651,"2024-09-20 09:50:35.465988",1791.46,689,purchase,Chicago,0
652,"2024-04-22 14:44:35.465991",1735.05,453,purchase,Chicago,0
653,"2024-06-01 04:59:35.465994",4671.26,773,refund,"San Antonio",0
654,"2024-06-21 14:50:35.465998",3527.46,253,purchase,Philadelphia,0
655,"2024-03-07 10:40:35.466001",4501.05,940,purchase,"San Jose",0
656,"2024-04-26 10:31:35.466004",907.27,79,refund,"San Jose",0
657,"2024-01-09 23:36:35.466007",3533.34,532,purchase,Phoenix,0
658,"2024-04-27 22:47:35.466012",4172.96,333,purchase,"San Antonio",0
659,"2024-03-29 07:29:35.466015",2690.45,813,purchase,Houston,0
660,"2024-09-15 00:47:35.466019",531.78,503,purchase,"New York",0
661,"2024-07-21 14:50:35.466022",4532.19,37,purchase,"New York",0
662,"2024-04-14 10:10:35.466026",1205.66,626,refund,"San Jose",0
663,"2024-07-27 20:30:35.466031",1467.74,387,purchase,"Los Angeles",0
664,"2024-07-02 21:39:35.466034",4697.68,692,purchase,"San Diego",0
665,"2024-08-24 06:48:35.466037",4313.44,884,refund,Houston,0
666,"2024-05-06 12:06:35.466041",4750.06,939,refund,"San Diego",0
667,"2024-08-26 21:37:35.466044",3749.38,943,purchase,"New York",0
668,"2024-06-19 16:18:35.466047",2587.77,878,refund,"Los Angeles",0
669,"2024-09-18 15:34:35.466050",665.42,191,refund,Philadelphia,0
670,"2024-01-02 22:30:35.466054",297.76,237,purchase,"San Diego",0
671,"2024-05-28 04:11:35.466057",1078.2,149,purchase,Phoenix,0
672,"2023-11-18 21:47:35.466060",4651.2,164,purchase,"Los Angeles",0
673,"2023-12-13 14:55:35.466064",3097.06,613,purchase,Philadelphia,0
674,"2024-02-15 09:46:35.466068",3519.32,864,purchase,Houston,0
675,"2023-10-26 18:44:35.466071",1035.23,903,refund,Houston,0
676,"2024-06-25 08:45:35.466075",1633.24,73,refund,"San Diego",0
677,"2023-12-29 09:29:35.466078",142.82,505,purchase,"San Jose",0
678,"2024-08-07 03:34:35.466081",1476.71,139,purchase,"Los Angeles",0
679,"2024-07-27 00:38:35.466085",776.95,178,purchase,Phoenix,0
680,"2024-03-29 18:20:35.466088",644.37,515,purchase,"New York",0
681,"2024-01-22 23:37:35.466091",2882.66,627,purchase,Phoenix,0
682,"2024-06-22 12:05:35.466095",2972.91,548,refund,Houston,0
683,"2024-07-04 05:59:35.466098",2950.12,206,purchase,Houston,0
684,"2024-06-05 21:48:35.466102",4620.73,990,purchase,Chicago,0
685,"2024-09-05 05:30:35.466105",4863.6,889,purchase,Dallas,0
686,"2024-02-28 11:30:35.466108",1685.14,408,purchase,Phoenix,0
687,"2023-12-08 17:02:35.466111",808.42,159,refund,"New York",0
688,"2024-05-06 19:10:35.466115",2708.02,750,refund,"San Diego",0
689,"2023-11-30 20:51:35.466118",4834.16,879,purchase,"San Jose",0
690,"2024-06-22 16:04:35.466121",1424.08,609,purchase,"Los Angeles",0
691,"2024-03-02 16:38:35.466124",2807.97,983,refund,"Los Angeles",0
